time,open,high,low,close,Volume
1745246340,95.7,95.7,95.7,95.7,12
1745246400,95.7,95.7,95.7,95.7,9
1745246460,95.7,95.7,95.7,95.7,7
1745246520,95.7,95.7,95.7,95.7,6
1745246580,95.7,95.7,95.7,95.7,6
1745246640,95.7,95.7,95.7,95.7,6
1745246700,95.7,95.7,95.7,95.7,6
1745246760,95.7,95.7,95.7,95.7,12
1745246820,95.7,95.7,95.7,95.7,6
1745246880,95.7,95.7,95.7,95.7,7
1745246940,95.7,95.7,95.7,95.7,12
1745247000,95.7,95.7,95.7,95.7,11
1745247060,95.705,95.705,95.7,95.7,16
1745247120,95.7,95.7,95.7,95.7,11
1745247180,95.7,95.7,95.7,95.7,12
1745247240,95.7,95.7,95.7,95.7,6
1745247300,95.7,95.7,95.7,95.7,18
1745247360,95.7,95.7,95.7,95.7,12
1745247420,95.7,95.7,95.7,95.7,17
1745247480,95.7,95.7,95.7,95.7,11
1745247540,95.7,95.7,95.7,95.7,12
1745247600,95.7,95.705,95.7,95.705,39
1745247660,95.7,95.7,95.7,95.7,19
1745247720,95.7,95.7,95.7,95.7,13
1745247780,95.7,95.705,95.7,95.705,6974
1745247900,95.7,95.7,95.7,95.7,13
1745247960,95.7,95.7,95.7,95.7,14
1745248020,95.7,95.7,95.7,95.7,13
1745248080,95.7,95.7,95.7,95.7,12
1745248140,95.7,95.7,95.7,95.7,7
1745248200,95.7,95.705,95.7,95.705,1008
1745248260,95.7,95.7,95.7,95.7,13
1745248320,95.7,95.7,95.7,95.7,7
1745248380,95.7,95.7,95.7,95.7,14
1745248440,95.705,95.705,95.7,95.7,7
1745248500,95.7,95.7,95.7,95.7,7
1745248560,95.7,95.7,95.7,95.7,13
1745248620,95.7,95.7,95.7,95.7,12
1745248680,95.705,95.705,95.7,95.705,9
1745248740,95.7,95.7,95.7,95.7,13
1745248800,95.705,95.705,95.7,95.7,7
1745248860,95.705,95.705,95.7,95.705,111
1745248920,95.7,95.705,95.7,95.7,15
1745248980,95.7,95.705,95.7,95.705,8
1745249040,95.7,95.705,95.7,95.705,8
1745249100,95.7,95.705,95.7,95.705,9
1745249160,95.7,95.705,95.7,95.705,8
1745249220,95.7,95.705,95.7,95.7,133
1745249280,95.7,95.7,95.7,95.7,7
1745249340,95.7,95.7,95.7,95.7,7
1745249400,95.7,95.705,95.7,95.7,15
1745249460,95.705,95.705,95.7,95.7,12
1745249520,95.7,95.7,95.7,95.7,79
1745249580,95.7,95.705,95.7,95.705,107
1745249640,95.7,95.7,95.7,95.7,7
1745249700,95.7,95.7,95.7,95.7,12
1745249760,95.7,95.7,95.7,95.7,13
1745249820,95.7,95.7,95.7,95.7,7
1745249880,95.7,95.7,95.7,95.7,14
1745249940,95.705,95.705,95.7,95.7,7
1745250000,95.7,95.7,95.7,95.7,14
1745250060,95.7,95.7,95.7,95.7,7
1745250120,95.7,95.705,95.7,95.7,14
1745250180,95.7,95.7,95.7,95.7,7
1745250240,95.7,95.7,95.7,95.7,62
1745250300,95.7,95.7,95.7,95.7,7
1745250360,95.7,95.7,95.7,95.7,7
1745250420,95.7,95.7,95.7,95.7,6
1745250480,95.7,95.705,95.7,95.705,1007
1745250540,95.7,95.7,95.7,95.7,7
1745250600,95.7,95.7,95.7,95.7,7
1745250660,95.7,95.7,95.7,95.7,7
1745250720,95.7,95.7,95.7,95.7,7
1745250840,95.7,95.7,95.7,95.7,7
1745250900,95.7,95.7,95.7,95.7,6
1745250960,95.7,95.7,95.7,95.7,6
1745251020,95.7,95.7,95.7,95.7,6
1745251080,95.7,95.7,95.7,95.7,6
1745251140,95.7,95.7,95.7,95.7,7
1745251200,95.7,95.7,95.7,95.7,6
1745251260,95.7,95.7,95.7,95.7,7
1745251320,95.7,95.7,95.7,95.7,8
1745251380,95.7,95.7,95.7,95.7,6
1745251440,95.7,95.7,95.7,95.7,6
1745251500,95.7,95.7,95.7,95.7,7
1745251560,95.7,95.7,95.7,95.7,13
1745251620,95.7,95.7,95.7,95.7,7
1745251680,95.7,95.7,95.7,95.7,7
