"timestamp","asset","price","tokenVolume"
1712181870,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.045000000045,1111.11111
1712181870,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.955000000855,1111.11111
1712182156,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.9550000042525,222.222221
1712182156,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.0449999957475,222.222221
1712257544,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.94,888
1712257544,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.94,2000
1712257544,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.944,500
1712257544,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.0530955627455512,8654
1712257544,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.95,200
1712257544,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.954,500
1712257544,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.94,1000
1712257544,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.95,333
1712257544,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.043,588
1712257544,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.95,25
1712257544,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.94,25
1712257544,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.955,2345
1712257544,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.94,250
1712301150,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.108999997766478,388.623852
1712301150,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.891000002233522,388.623852
1712319064,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.92,200
1712319064,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.08,200
1712320904,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.057,200
1712320904,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.943714285714286,700
1712320904,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.944,500
1712321448,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.03,52.08
1712321448,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.97,52.08
1712321562,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.968513603500761,1681.92
1712321562,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.03,1181.92
1712321562,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.965,500
1712323946,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.97,500
1712323946,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.970762711864407,590
1712323946,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.025,90
1712324284,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,250
1712324284,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,250
1712329663,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.957,2000
1712329663,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.043,2000
1712334053,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.97,500
1712334053,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.03,500
1712444493,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.039,2000
1712444493,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.961,2000
1712444503,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.96,333
1712444503,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.957,333
1712444503,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.959,205
1712444503,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.0412765780730897,1204
1712444503,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.959,333
1712444519,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.955,222
1712444519,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.955,400
1712444519,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.0438243243243243,7844
1712444519,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,5000
1712444519,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,222
1712444519,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.957,2000
1712455247,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,205
1712455247,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,444
1712455247,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,649
1712455307,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,2000
1712455307,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,2000
1712464086,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,2300
1712464086,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,2300
1712470802,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.96,205
1712470802,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,51
1712470802,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.959203125,256
1712483733,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,400
1712483733,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.956,400
1712525979,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.963962427745665,346
1712525979,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.037,13
1712525979,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.036,333
1712530170,"45151182420734454704899827734789694317717530611782402432328791189631545852469",0.95600008272001,11.363635
1712530170,"115747801363178125935864813183081177465824595640832734323974616842434316157020",0.0439999172799901,11.363635
