"timestamp","asset","price","tokenVolume"
1695247018,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.650000021341465,23.42857
1695247018,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.349999978658535,23.42857
1695374107,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.969999998059998,10.309266
1695374107,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.0300000019400023,10.309266
1695509551,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.2,555
1695509551,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.8,555
1695509571,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.8,555
1695509571,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.2,555
1695512765,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.2,333
1695512765,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.8,888
1695512765,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.2,555
1695512789,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.2,555
1695512789,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.2,555
1695512789,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.8,1110
1695513748,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.8,555
1695513748,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.2,555
1695513766,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.2,555
1695513766,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.8,555
1695549983,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.2,650
1695549983,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.8,650
1695567985,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.8,500
1695567985,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.2,500
1695627144,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.2,127
1695627144,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.8,127
1695627152,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.2,166
1695627152,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.8,166
1695738802,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.81,150
1695738802,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.19,150
1695858795,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.83,30
1695858795,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.17,30
1695871629,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.17,30
1695871629,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.83,30
1695871641,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.83,150
1695871641,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.17,150
1695895658,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.219999994368,113.636362
1695895658,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.780000005632,113.636362
1695907454,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.17,30
1695907454,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.83,30
1695909878,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.17,222
1695909878,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.83,222
1695909904,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.17,222
1695909904,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.17,150
1695909904,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.83,372
1695912774,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.17,150
1695912774,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.83,150
1695912776,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.17,50
1695912776,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.83,50
1695928901,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.16,55
1695928901,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.84,55
1695941483,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.17,53
1695941483,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.83,53
1695995084,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.09,150
1695995084,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.91,150
1695995364,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.89,55
1695995364,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.11,55
1695995378,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.11,55
1695995378,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.89,55
1696005620,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.14,222
1696005620,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.86,222
1696084545,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.09,55
1696084545,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.91,55
1696093123,"6310933179904297809284134724406866984628219747291239345850114335489293123453",0.89,30
1696093123,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.11,30
1696093613,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.92,25
1696093613,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.08,25
1696131321,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.84,50
1696131321,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.16,50
1696131359,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.84,50
1696131359,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.16,50
1696208496,"64491459036649486465219314835076276447891025704214489957553300520629529973873",0.8,50
1696208496,"10372453836545482036828827854996378603070140800443301391619059118461747859367",0.2,50
1696208622,"25537452877782135399272333865550911864224802861212236483675928009444537991243",0.209333333333333,750
