"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2024-08-01 00:37:00,95.245,95.245,95.245,95.245,0,7,
2024-08-01 00:41:00,95.25,95.25,95.25,95.25,0.0049999999999954525,14,
2024-08-01 01:20:00,95.245,95.245,95.245,95.245,-0.0049999999999954525,1,
2024-08-01 01:47:00,95.24,95.24,95.24,95.24,-0.005000000000009663,8,
2024-08-01 01:48:00,95.24,95.24,95.24,95.24,0,4,
2024-08-01 01:57:00,95.24,95.24,95.24,95.24,0,60,
2024-08-01 02:25:00,95.24,95.24,95.24,95.24,0,13,
2024-08-01 02:27:00,95.24,95.24,95.24,95.24,0,50,
2024-08-01 02:44:00,95.24,95.24,95.24,95.24,0,15,
2024-08-01 02:45:00,95.24,95.24,95.24,95.24,0,77,
2024-08-01 03:23:00,95.24,95.24,95.24,95.24,0,100,
2024-08-01 03:28:00,95.24,95.24,95.24,95.24,0,6,
2024-08-01 03:41:00,95.24,95.24,95.24,95.24,0,1,
2024-08-01 03:42:00,95.24,95.24,95.24,95.24,0,25,
2024-08-01 03:43:00,95.24,95.24,95.24,95.24,0,2,
2024-08-01 03:50:00,95.245,95.245,95.245,95.245,0.005000000000009663,38,
2024-08-01 03:55:00,95.25,95.25,95.25,95.25,0.0049999999999954525,9,
2024-08-01 04:00:00,95.25,95.25,95.25,95.25,0,5,
2024-08-01 04:01:00,95.25,95.25,95.25,95.25,0,9,
2024-08-01 04:02:00,95.25,95.25,95.25,95.25,0,12,
2024-08-01 04:03:00,95.25,95.25,95.25,95.25,0,23,
2024-08-01 04:04:00,95.25,95.25,95.25,95.25,0,1,
2024-08-01 04:05:00,95.25,95.25,95.25,95.25,0,1,
2024-08-01 04:07:00,95.25,95.25,95.25,95.25,0,2,
2024-08-01 04:09:00,95.25,95.25,95.25,95.25,0,8,
2024-08-01 04:11:00,95.25,95.25,95.25,95.25,0,2,
2024-08-01 04:25:00,95.25,95.25,95.25,95.25,0,12,
2024-08-01 04:30:00,95.25,95.25,95.25,95.25,0,12,
2024-08-01 04:31:00,95.25,95.25,95.25,95.25,0,10,
2024-08-01 04:34:00,95.25,95.25,95.25,95.25,0,6,
2024-08-01 04:35:00,95.25,95.25,95.25,95.25,0,6,
2024-08-01 04:38:00,95.25,95.25,95.25,95.25,0,50,
2024-08-01 04:47:00,95.25,95.25,95.25,95.25,0,12,
2024-08-01 04:53:00,95.25,95.25,95.25,95.25,0,100,
2024-08-01 05:05:00,95.25,95.25,95.25,95.25,0,2,
2024-08-01 05:08:00,95.245,95.245,95.245,95.245,-0.0049999999999954525,50,
2024-08-01 05:09:00,95.25,95.25,95.25,95.25,0.0049999999999954525,1,
2024-08-01 05:10:00,95.25,95.25,95.25,95.25,0,1,
2024-08-01 05:11:00,95.25,95.25,95.25,95.25,0,1,
2024-08-01 05:14:00,95.25,95.25,95.25,95.25,0,10,
2024-08-01 05:15:00,95.25,95.25,95.25,95.25,0,15,
2024-08-01 05:17:00,95.25,95.25,95.25,95.25,0,25,
2024-08-01 05:18:00,95.25,95.25,95.25,95.25,0,6,
2024-08-01 05:43:00,95.25,95.25,95.25,95.25,0,50,
2024-08-01 05:46:00,95.255,95.255,95.255,95.255,0.0049999999999954525,36,
2024-08-01 05:59:00,95.25,95.255,95.25,95.255,0,11,
2024-08-01 06:00:00,95.255,95.255,95.255,95.255,0,10,
2024-08-01 06:04:00,95.255,95.255,95.255,95.255,0,6,
2024-08-01 06:06:00,95.255,95.255,95.255,95.255,0,6,
2024-08-01 06:07:00,95.255,95.255,95.255,95.255,0,2,
2024-08-01 06:08:00,95.255,95.255,95.255,95.255,0,6,
2024-08-01 06:12:00,95.25,95.25,95.25,95.25,-0.0049999999999954525,112,
2024-08-01 06:13:00,95.25,95.25,95.25,95.25,0,21,
2024-08-01 06:17:00,95.245,95.245,95.245,95.245,-0.0049999999999954525,14,
2024-08-01 06:18:00,95.245,95.245,95.245,95.245,0,1,
2024-08-01 06:29:00,95.25,95.25,95.25,95.25,0.0049999999999954525,11,
2024-08-01 06:30:00,95.25,95.25,95.25,95.25,0,25,
2024-08-01 06:31:00,95.25,95.25,95.25,95.25,0,2,
2024-08-01 06:38:00,95.25,95.25,95.25,95.25,0,240,
2024-08-01 06:44:00,95.25,95.25,95.25,95.25,0,6,
2024-08-01 06:45:00,95.25,95.25,95.25,95.25,0,1,
2024-08-01 06:48:00,95.245,95.245,95.245,95.245,-0.0049999999999954525,3,
2024-08-01 06:49:00,95.245,95.245,95.245,95.245,0,9,
2024-08-01 06:55:00,95.245,95.245,95.245,95.245,0,5,
2024-08-01 06:57:00,95.245,95.245,95.245,95.245,0,7,
2024-08-01 06:59:00,95.245,95.245,95.245,95.245,0,250,
2024-08-01 07:00:00,95.245,95.245,95.245,95.245,0,2,
2024-08-01 07:01:00,95.245,95.245,95.245,95.245,0,2,
2024-08-01 07:02:00,95.245,95.245,95.245,95.245,0,46,
2024-08-01 07:04:00,95.245,95.245,95.245,95.245,0,19,
2024-08-01 07:17:00,95.245,95.245,95.245,95.245,0,27,
2024-08-01 07:20:00,95.25,95.25,95.25,95.25,0.0049999999999954525,28,
2024-08-01 07:21:00,95.25,95.25,95.25,95.25,0,3,
2024-08-01 07:27:00,95.25,95.25,95.25,95.25,0,3,
2024-08-01 07:28:00,95.25,95.25,95.25,95.25,0,19,
2024-08-01 07:29:00,95.25,95.25,95.25,95.25,0,78,
2024-08-01 07:30:00,95.255,95.265,95.255,95.265,0.015000000000000568,58,
2024-08-01 07:31:00,95.27,95.27,95.27,95.27,0.0049999999999954525,147,
2024-08-01 07:32:00,95.27,95.27,95.27,95.27,0,130,
2024-08-01 07:33:00,95.265,95.27,95.265,95.27,0,31,
2024-08-01 07:34:00,95.275,95.275,95.275,95.275,0.005000000000009663,1,
2024-08-01 07:36:00,95.27,95.27,95.27,95.27,-0.005000000000009663,15,
2024-08-01 07:38:00,95.265,95.265,95.265,95.265,-0.0049999999999954525,45,
2024-08-01 07:40:00,95.26,95.26,95.255,95.255,-0.010000000000005116,300,
2024-08-01 07:42:00,95.26,95.26,95.26,95.26,0.005000000000009663,142,
2024-08-01 07:44:00,95.26,95.26,95.26,95.26,0,7,
2024-08-01 07:45:00,95.26,95.26,95.26,95.26,0,97,
2024-08-01 07:47:00,95.26,95.26,95.26,95.26,0,16,
2024-08-01 07:49:00,95.26,95.26,95.26,95.26,0,100,
2024-08-01 07:51:00,95.26,95.26,95.26,95.26,0,18,
2024-08-01 07:53:00,95.26,95.26,95.26,95.26,0,18,
2024-08-01 07:57:00,95.255,95.255,95.255,95.255,-0.005000000000009663,5,
2024-08-01 08:00:00,95.255,95.255,95.255,95.255,0,33,
2024-08-01 08:01:00,95.255,95.255,95.255,95.255,0,8,
2024-08-01 08:06:00,95.255,95.255,95.255,95.255,0,7,
2024-08-01 08:08:00,95.255,95.255,95.255,95.255,0,1,
2024-08-01 08:12:00,95.255,95.255,95.255,95.255,0,2,
2024-08-01 08:13:00,95.255,95.26,95.255,95.26,0.005000000000009663,3,
2024-08-01 08:15:00,95.255,95.255,95.255,95.255,-0.005000000000009663,2,
2024-08-01 08:25:00,95.26,95.26,95.26,95.26,0.005000000000009663,64,
2024-08-01 08:36:00,95.265,95.265,95.265,95.265,0.0049999999999954525,3,
2024-08-01 08:38:00,95.265,95.265,95.265,95.265,0,55,
2024-08-01 08:39:00,95.27,95.27,95.27,95.27,0.0049999999999954525,1,
2024-08-01 08:41:00,95.265,95.265,95.265,95.265,-0.0049999999999954525,16,
2024-08-01 08:44:00,95.265,95.265,95.265,95.265,0,18,
2024-08-01 08:49:00,95.265,95.265,95.265,95.265,0,2,
2024-08-01 08:51:00,95.265,95.265,95.265,95.265,0,20,
2024-08-01 08:52:00,95.265,95.265,95.265,95.265,0,9,
2024-08-01 08:55:00,95.265,95.265,95.265,95.265,0,3,
2024-08-01 08:59:00,95.26,95.265,95.26,95.265,0,25,
2024-08-01 09:00:00,95.265,95.275,95.265,95.27,0.0049999999999954525,337,
2024-08-01 09:01:00,95.27,95.27,95.27,95.27,0,13,
2024-08-01 09:02:00,95.275,95.28,95.275,95.28,0.010000000000005116,83,
2024-08-01 09:03:00,95.28,95.28,95.28,95.28,0,74,
2024-08-01 09:04:00,95.285,95.285,95.285,95.285,0.0049999999999954525,1,
2024-08-01 09:05:00,95.285,95.29,95.285,95.29,0.005000000000009663,92,
2024-08-01 09:06:00,95.295,95.295,95.29,95.29,0,36,
2024-08-01 09:08:00,95.285,95.285,95.285,95.285,-0.005000000000009663,107,
2024-08-01 09:09:00,95.285,95.285,95.285,95.285,0,127,
2024-08-01 09:11:00,95.285,95.285,95.285,95.285,0,12,
2024-08-01 09:12:00,95.29,95.29,95.29,95.29,0.005000000000009663,143,
2024-08-01 09:13:00,95.29,95.29,95.29,95.29,0,3,
2024-08-01 09:15:00,95.29,95.29,95.29,95.29,0,7,
2024-08-01 09:17:00,95.29,95.29,95.29,95.29,0,108,
2024-08-01 09:18:00,95.29,95.29,95.29,95.29,0,312,
2024-08-01 09:20:00,95.29,95.29,95.29,95.29,0,59,
2024-08-01 09:22:00,95.295,95.295,95.295,95.295,0.0049999999999954525,2,
2024-08-01 09:24:00,95.295,95.295,95.295,95.295,0,252,
2024-08-01 09:26:00,95.295,95.295,95.295,95.295,0,4,
2024-08-01 09:27:00,95.3,95.3,95.3,95.3,0.0049999999999954525,21,
2024-08-01 09:29:00,95.3,95.3,95.3,95.3,0,20,
2024-08-01 09:30:00,95.3,95.3,95.3,95.3,0,80,
2024-08-01 09:31:00,95.305,95.305,95.305,95.305,0.005000000000009663,108,
2024-08-01 09:32:00,95.305,95.305,95.305,95.305,0,20,
2024-08-01 09:33:00,95.305,95.305,95.305,95.305,0,21,
2024-08-01 09:35:00,95.305,95.305,95.305,95.305,0,79,
2024-08-01 09:36:00,95.305,95.305,95.305,95.305,0,7,
2024-08-01 09:41:00,95.305,95.305,95.305,95.305,0,22,
2024-08-01 09:44:00,95.305,95.305,95.305,95.305,0,4,
2024-08-01 09:45:00,95.31,95.31,95.31,95.31,0.0049999999999954525,34,
2024-08-01 09:47:00,95.31,95.31,95.31,95.31,0,4,
2024-08-01 09:50:00,95.315,95.315,95.315,95.315,0.0049999999999954525,2,
2024-08-01 09:51:00,95.31,95.31,95.31,95.31,-0.0049999999999954525,31,
2024-08-01 09:53:00,95.31,95.31,95.31,95.31,0,39,
2024-08-01 09:54:00,95.31,95.31,95.31,95.31,0,11,
2024-08-01 09:57:00,95.305,95.305,95.305,95.305,-0.0049999999999954525,9,
2024-08-01 09:58:00,95.305,95.305,95.305,95.305,0,100,
2024-08-01 10:02:00,95.31,95.31,95.31,95.31,0.0049999999999954525,170,
2024-08-01 10:03:00,95.31,95.31,95.31,95.31,0,39,
2024-08-01 10:04:00,95.31,95.31,95.31,95.31,0,19,
2024-08-01 10:05:00,95.31,95.31,95.31,95.31,0,117,
2024-08-01 10:10:00,95.305,95.305,95.305,95.305,-0.0049999999999954525,10,
2024-08-01 10:11:00,95.305,95.305,95.305,95.305,0,6,
2024-08-01 10:16:00,95.305,95.305,95.305,95.305,0,52,
2024-08-01 10:18:00,95.305,95.305,95.305,95.305,0,1,
2024-08-01 10:21:00,95.305,95.305,95.305,95.305,0,49,
2024-08-01 10:22:00,95.305,95.305,95.305,95.305,0,2,
2024-08-01 10:25:00,95.305,95.305,95.305,95.305,0,3,
2024-08-01 10:27:00,95.305,95.305,95.305,95.305,0,6,
2024-08-01 10:31:00,95.31,95.31,95.31,95.31,0.0049999999999954525,9,
