"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2024-07-01 00:39:00,94.845,94.845,94.845,94.845,0,150,
2024-07-01 01:11:00,94.845,94.845,94.845,94.845,0,11,
2024-07-01 01:12:00,94.845,94.845,94.845,94.845,0,1,
2024-07-01 01:17:00,94.845,94.845,94.845,94.845,0,75,
2024-07-01 01:18:00,94.845,94.845,94.845,94.845,0,26,
2024-07-01 01:34:00,94.845,94.845,94.845,94.845,0,18,
2024-07-01 01:37:00,94.845,94.845,94.845,94.845,0,22,
2024-07-01 02:33:00,94.845,94.845,94.845,94.845,0,250,
2024-07-01 02:43:00,94.845,94.845,94.845,94.845,0,3,
2024-07-01 02:47:00,94.845,94.845,94.845,94.845,0,17,
2024-07-01 02:52:00,94.845,94.845,94.845,94.845,0,24,
2024-07-01 03:23:00,94.84,94.84,94.84,94.84,-0.0049999999999954525,500,
2024-07-01 05:35:00,94.845,94.845,94.845,94.845,0.0049999999999954525,2,
2024-07-01 05:41:00,94.845,94.845,94.845,94.845,0,682,
2024-07-01 06:00:00,94.845,94.845,94.845,94.845,0,12,
2024-07-01 06:09:00,94.845,94.845,94.845,94.845,0,24,
2024-07-01 07:07:00,94.845,94.845,94.845,94.845,0,2,
2024-07-01 07:09:00,94.845,94.845,94.845,94.845,0,1,
2024-07-01 07:10:00,94.845,94.845,94.845,94.845,0,11,
2024-07-01 07:14:00,94.845,94.845,94.845,94.845,0,194,
2024-07-01 07:20:00,94.84,94.84,94.84,94.84,-0.0049999999999954525,2,
2024-07-01 07:37:00,94.84,94.84,94.84,94.84,0,1756,
2024-07-01 07:38:00,94.84,94.84,94.84,94.84,0,221,
2024-07-01 07:39:00,94.835,94.84,94.835,94.84,0,28,
2024-07-01 07:46:00,94.84,94.84,94.84,94.84,0,594,
2024-07-01 07:47:00,94.84,94.84,94.84,94.84,0,109,
2024-07-01 07:59:00,94.845,94.845,94.845,94.845,0.0049999999999954525,28,
2024-07-01 08:03:00,94.84,94.84,94.84,94.84,-0.0049999999999954525,355,
2024-07-01 08:04:00,94.84,94.84,94.84,94.84,0,25,
2024-07-01 08:12:00,94.84,94.84,94.84,94.84,0,7,
2024-07-01 08:15:00,94.84,94.84,94.84,94.84,0,5,
2024-07-01 08:24:00,94.84,94.84,94.84,94.84,0,51,
2024-07-01 08:25:00,94.84,94.84,94.84,94.84,0,39,
2024-07-01 08:33:00,94.835,94.835,94.835,94.835,-0.005000000000009663,1,
2024-07-01 08:36:00,94.835,94.835,94.835,94.835,0,1,
2024-07-01 08:37:00,94.84,94.84,94.84,94.84,0.005000000000009663,3,
2024-07-01 08:38:00,94.84,94.84,94.84,94.84,0,341,
2024-07-01 08:39:00,94.84,94.84,94.84,94.84,0,196,
2024-07-01 08:40:00,94.84,94.84,94.835,94.84,0,129,
2024-07-01 08:41:00,94.84,94.84,94.84,94.84,0,261,
2024-07-01 08:44:00,94.84,94.84,94.84,94.84,0,240,
2024-07-01 08:45:00,94.84,94.84,94.84,94.84,0,1,
2024-07-01 08:52:00,94.84,94.84,94.84,94.84,0,1,
2024-07-01 08:54:00,94.84,94.84,94.84,94.84,0,2,
2024-07-01 08:58:00,94.845,94.845,94.845,94.845,0.0049999999999954525,1,
2024-07-01 08:59:00,94.84,94.845,94.84,94.84,-0.0049999999999954525,37,
2024-07-01 09:00:00,94.845,94.855,94.845,94.845,0.0049999999999954525,935,
2024-07-01 09:01:00,94.845,94.845,94.845,94.845,0,173,
2024-07-01 09:03:00,94.845,94.845,94.845,94.845,0,601,
2024-07-01 09:04:00,94.845,94.845,94.845,94.845,0,35,
2024-07-01 09:05:00,94.845,94.845,94.845,94.845,0,18,
2024-07-01 09:06:00,94.845,94.845,94.845,94.845,0,13,
2024-07-01 09:08:00,94.845,94.845,94.845,94.845,0,10,
2024-07-01 09:09:00,94.845,94.845,94.845,94.845,0,1,
2024-07-01 09:11:00,94.84,94.84,94.84,94.84,-0.0049999999999954525,1,
2024-07-01 09:12:00,94.845,94.845,94.845,94.845,0.0049999999999954525,4,
2024-07-01 09:15:00,94.84,94.84,94.84,94.84,-0.0049999999999954525,1,
2024-07-01 09:21:00,94.84,94.84,94.84,94.84,0,1458,
2024-07-01 09:26:00,94.84,94.84,94.84,94.84,0,105,
2024-07-01 09:28:00,94.84,94.84,94.84,94.84,0,25,
2024-07-01 09:29:00,94.84,94.84,94.84,94.84,0,15,
2024-07-01 09:31:00,94.84,94.84,94.84,94.84,0,57,
2024-07-01 09:32:00,94.84,94.84,94.84,94.84,0,49,
2024-07-01 09:36:00,94.84,94.84,94.84,94.84,0,110,
2024-07-01 09:37:00,94.84,94.84,94.84,94.84,0,62,
2024-07-01 09:38:00,94.84,94.84,94.84,94.84,0,26,
2024-07-01 09:41:00,94.84,94.84,94.84,94.84,0,1,
2024-07-01 09:42:00,94.84,94.84,94.84,94.84,0,93,
2024-07-01 09:43:00,94.84,94.84,94.84,94.84,0,13,
2024-07-01 09:45:00,94.84,94.84,94.84,94.84,0,43,
2024-07-01 09:46:00,94.84,94.84,94.84,94.84,0,10,
2024-07-01 09:50:00,94.84,94.84,94.84,94.84,0,113,
2024-07-01 09:55:00,94.84,94.84,94.84,94.84,0,102,
2024-07-01 09:56:00,94.84,94.84,94.84,94.84,0,29,
2024-07-01 10:04:00,94.84,94.84,94.84,94.84,0,41,
2024-07-01 10:06:00,94.84,94.84,94.84,94.84,0,6,
2024-07-01 10:08:00,94.84,94.84,94.84,94.84,0,171,
2024-07-01 10:09:00,94.84,94.84,94.84,94.84,0,25,
2024-07-01 10:15:00,94.84,94.84,94.84,94.84,0,75,
2024-07-01 10:17:00,94.84,94.84,94.84,94.84,0,13,
2024-07-01 10:19:00,94.84,94.84,94.84,94.84,0,2,
2024-07-01 10:20:00,94.84,94.84,94.84,94.84,0,102,
2024-07-01 10:26:00,94.84,94.84,94.84,94.84,0,500,
2024-07-01 10:30:00,94.84,94.84,94.84,94.84,0,4,
2024-07-01 10:31:00,94.84,94.84,94.84,94.84,0,27,
2024-07-01 10:37:00,94.84,94.84,94.84,94.84,0,5,
2024-07-01 10:38:00,94.84,94.84,94.84,94.84,0,50,
2024-07-01 10:42:00,94.84,94.84,94.84,94.84,0,50,
2024-07-01 10:52:00,94.84,94.84,94.84,94.84,0,36,
2024-07-01 10:54:00,94.84,94.84,94.84,94.84,0,1,
2024-07-01 11:00:00,94.84,94.84,94.84,94.84,0,100,
2024-07-01 11:11:00,94.84,94.84,94.84,94.84,0,20,
2024-07-01 11:12:00,94.84,94.84,94.84,94.84,0,12,
2024-07-01 11:34:00,94.84,94.84,94.84,94.84,0,1,
2024-07-01 12:00:00,94.84,94.84,94.84,94.84,0,1,
2024-07-01 12:01:00,94.84,94.84,94.84,94.84,0,206,
2024-07-01 12:18:00,94.84,94.84,94.84,94.84,0,1,
2024-07-01 12:31:00,94.845,94.845,94.845,94.845,0.0049999999999954525,2407,
2024-07-01 12:37:00,94.845,94.845,94.845,94.845,0,1,
2024-07-01 12:47:00,94.845,94.845,94.845,94.845,0,130,
2024-07-01 12:48:00,94.845,94.845,94.845,94.845,0,174,
2024-07-01 13:00:00,94.845,94.845,94.845,94.845,0,38,
2024-07-01 13:02:00,94.845,94.845,94.845,94.845,0,31,
2024-07-01 13:03:00,94.845,94.845,94.845,94.845,0,11,
