"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2024-08-01 00:00:00,95.095,95.095,95.095,95.095,0,165,
2024-08-01 00:01:00,95.095,95.095,95.095,95.095,0,18,
2024-08-01 00:02:00,95.095,95.095,95.095,95.095,0,22,
2024-08-01 00:06:00,95.095,95.095,95.095,95.095,0,13,
2024-08-01 00:08:00,95.095,95.095,95.095,95.095,0,27,
2024-08-01 00:25:00,95.095,95.095,95.095,95.095,0,70,
2024-08-01 00:26:00,95.095,95.095,95.095,95.095,0,14,
2024-08-01 00:28:00,95.095,95.095,95.095,95.095,0,42,
2024-08-01 00:41:00,95.1,95.105,95.1,95.1,0.0049999999999954525,275,
2024-08-01 00:54:00,95.1,95.1,95.1,95.1,0,2,
2024-08-01 01:40:00,95.095,95.095,95.095,95.095,-0.0049999999999954525,206,
2024-08-01 01:48:00,95.095,95.095,95.095,95.095,0,7,
2024-08-01 01:49:00,95.095,95.095,95.095,95.095,0,16,
2024-08-01 01:57:00,95.095,95.095,95.095,95.095,0,4,
2024-08-01 02:00:00,95.095,95.095,95.095,95.095,0,1,
2024-08-01 02:41:00,95.095,95.095,95.095,95.095,0,25,
2024-08-01 02:43:00,95.095,95.095,95.095,95.095,0,89,
2024-08-01 02:44:00,95.095,95.095,95.095,95.095,0,27,
2024-08-01 03:01:00,95.095,95.095,95.095,95.095,0,65,
2024-08-01 03:06:00,95.095,95.095,95.095,95.095,0,164,
2024-08-01 03:07:00,95.095,95.095,95.095,95.095,0,124,
2024-08-01 03:23:00,95.095,95.095,95.095,95.095,0,6,
2024-08-01 03:28:00,95.095,95.095,95.095,95.095,0,173,
2024-08-01 03:32:00,95.095,95.095,95.095,95.095,0,8,
2024-08-01 03:33:00,95.095,95.095,95.095,95.095,0,260,
2024-08-01 03:41:00,95.095,95.095,95.095,95.095,0,5,
2024-08-01 03:42:00,95.095,95.095,95.095,95.095,0,77,
2024-08-01 03:44:00,95.095,95.095,95.095,95.095,0,50,
2024-08-01 03:47:00,95.095,95.095,95.095,95.095,0,77,
2024-08-01 03:50:00,95.1,95.1,95.1,95.1,0.0049999999999954525,101,
2024-08-01 03:51:00,95.1,95.1,95.1,95.1,0,1,
2024-08-01 04:01:00,95.105,95.105,95.105,95.105,0.005000000000009663,50,
2024-08-01 05:01:00,95.1,95.1,95.1,95.1,-0.005000000000009663,27,
2024-08-01 05:08:00,95.1,95.1,95.1,95.1,0,35,
2024-08-01 05:41:00,95.105,95.105,95.105,95.105,0.005000000000009663,500,
2024-08-01 05:43:00,95.105,95.105,95.105,95.105,0,96,
2024-08-01 05:44:00,95.105,95.105,95.105,95.105,0,2,
2024-08-01 05:46:00,95.105,95.105,95.105,95.105,0,33,
2024-08-01 05:47:00,95.105,95.105,95.105,95.105,0,101,
2024-08-01 05:49:00,95.105,95.105,95.105,95.105,0,117,
2024-08-01 05:50:00,95.105,95.105,95.105,95.105,0,32,
2024-08-01 05:59:00,95.105,95.105,95.1,95.105,0,11,
2024-08-01 06:00:00,95.105,95.105,95.105,95.105,0,250,
2024-08-01 06:03:00,95.105,95.105,95.105,95.105,0,18,
2024-08-01 06:04:00,95.105,95.105,95.105,95.105,0,17,
2024-08-01 06:13:00,95.1,95.1,95.1,95.1,-0.005000000000009663,194,
2024-08-01 06:22:00,95.1,95.1,95.1,95.1,0,10,
2024-08-01 06:23:00,95.1,95.1,95.1,95.1,0,1,
2024-08-01 06:29:00,95.1,95.1,95.1,95.1,0,16,
2024-08-01 06:31:00,95.1,95.1,95.1,95.1,0,1,
2024-08-01 06:33:00,95.1,95.1,95.1,95.1,0,3,
2024-08-01 06:34:00,95.1,95.1,95.1,95.1,0,20,
2024-08-01 06:39:00,95.1,95.1,95.1,95.1,0,24,
2024-08-01 06:40:00,95.1,95.1,95.1,95.1,0,65,
2024-08-01 06:41:00,95.1,95.1,95.1,95.1,0,13,
2024-08-01 06:43:00,95.1,95.1,95.1,95.1,0,13,
2024-08-01 06:46:00,95.1,95.1,95.1,95.1,0,4,
2024-08-01 06:48:00,95.1,95.1,95.1,95.1,0,607,
2024-08-01 06:50:00,95.1,95.1,95.1,95.1,0,1,
2024-08-01 06:54:00,95.1,95.1,95.1,95.1,0,14,
2024-08-01 06:59:00,95.1,95.1,95.1,95.1,0,3,
2024-08-01 07:13:00,95.1,95.1,95.1,95.1,0,749,
2024-08-01 07:14:00,95.1,95.1,95.1,95.1,0,13,
2024-08-01 07:18:00,95.1,95.1,95.1,95.1,0,1,
2024-08-01 07:19:00,95.1,95.1,95.1,95.1,0,230,
2024-08-01 07:27:00,95.1,95.1,95.1,95.1,0,1,
2024-08-01 07:28:00,95.1,95.1,95.1,95.1,0,113,
2024-08-01 07:29:00,95.105,95.105,95.1,95.1,0,49,
2024-08-01 07:30:00,95.105,95.11,95.105,95.11,0.010000000000005116,468,
2024-08-01 07:31:00,95.115,95.115,95.115,95.115,0.0049999999999954525,421,
2024-08-01 07:32:00,95.12,95.12,95.12,95.12,0.005000000000009663,6,
2024-08-01 07:33:00,95.115,95.115,95.115,95.115,-0.005000000000009663,154,
2024-08-01 07:35:00,95.115,95.115,95.115,95.115,0,55,
2024-08-01 07:36:00,95.115,95.115,95.115,95.115,0,77,
2024-08-01 07:40:00,95.11,95.11,95.1,95.105,-0.009999999999990905,1358,
2024-08-01 07:41:00,95.105,95.105,95.105,95.105,0,108,
2024-08-01 07:43:00,95.11,95.11,95.11,95.11,0.0049999999999954525,250,
2024-08-01 07:47:00,95.11,95.11,95.11,95.11,0,80,
2024-08-01 07:48:00,95.105,95.105,95.105,95.105,-0.0049999999999954525,252,
2024-08-01 07:49:00,95.105,95.105,95.105,95.105,0,30,
2024-08-01 07:57:00,95.105,95.105,95.105,95.105,0,17,
2024-08-01 07:58:00,95.105,95.105,95.105,95.105,0,250,
2024-08-01 08:00:00,95.105,95.105,95.105,95.105,0,48,
2024-08-01 08:01:00,95.105,95.105,95.105,95.105,0,75,
2024-08-01 08:02:00,95.105,95.105,95.105,95.105,0,100,
2024-08-01 08:03:00,95.105,95.105,95.105,95.105,0,102,
